row,egglog_status,egglog_numeric_status,haskell_status,egglog_runtime_s,haskell_runtime_s,egglog_before_params,egglog_after_params,haskell_before_params,haskell_after_params,optimal_params,egglog_gap_to_optimal,haskell_gap_to_optimal,egglog_total_size,egglog_node_count,egglog_eclass_count,haskell_after_nodes,input_expr,egglog_output,haskell_output
201,saturated,ok,ok,0.010911,0.012328,10,10,10,9,10,0,-1,64,78,55,29,(sqr(-4.8986343640032 * theta - -15.7685243945633) + -6.85661590085562 * alpha) / ((-0.280879572595007 * beta - -8.43332810839488 + -1.25328235702429 * alpha) / (5.26859349660181 * beta - -1.38115141760744)) * 0.029917757843888 + -0.952629709531631,(((((((-4.8986343640032 * theta) - -15.7685243945633) ** 2.0) + (-6.85661590085562 * alpha)) / ((((-0.280879572595007 * beta) - -8.43332810839488) + (-1.25328235702429 * alpha)) / ((5.26859349660181 * beta) - -1.38115141760744))) * 0.029917757843888) + -0.952629709531631),"((((((-4.8986343640032 * x[:, 2]) - -15.7685243945633) ** 2.0 + (-6.85661590085562 * x[:, 0])) / ((((-0.280879572595007 * x[:, 1]) - -8.43332810839488) + (x[:, 0] * -1.25328235702429)) / (x[:, 1] + 0.26214803220219374))) * 0.15762450440921613) + -0.952629709531631)"
202,saturated,ok,ok,0.019292,0.003997,9,9,9,9,9,0,0,59,72,51,29,(sqr(-4.24705594699293 * theta - -13.6294274801951) - 6.52480944578361 * alpha) / (3.84050801896586 * beta - sqr(-1.9125053139718 * theta - -6.00248590709124) + -20.5718388173132) * -2.32531763881341 + 0.42179338371232,(((((((-4.24705594699293 * theta) - -13.6294274801951) ** 2.0) + (-6.52480944578361 * alpha)) / (((3.84050801896586 * beta) - (((-1.9125053139718 * theta) - -6.00248590709124) ** 2.0)) + -20.5718388173132)) * -2.32531763881341) + 0.42179338371232),"((((((-4.24705594699293 * x[:, 2]) - -13.6294274801951) ** 2.0 - (6.52480944578361 * x[:, 0])) / (((3.84050801896586 * x[:, 1]) - ((x[:, 2] * -1.9125053139718) - -6.00248590709124) ** 2.0) + -20.5718388173132)) * -2.32531763881341) + 0.42179338371232)"
203,saturated,ok,ok,0.021843,0.343468,9,9,9,9,9,0,0,83,98,60,27,(-4.34419963660485 * beta - -2.67850590208815 * alpha + 21.9916313028955) / (3.68361973486007 * beta - sqr(-2.29722836307644 * theta - -7.35936722672054) + -19.6228024420668) * 7.21122333514724 + 9.33516964057997,((((((-4.34419963660485 * beta) + (2.67850590208815 * alpha)) + 21.9916313028955) / (((3.68361973486007 * beta) - (((-2.29722836307644 * theta) - -7.35936722672054) ** 2.0)) + -19.6228024420668)) * 7.21122333514724) + 9.33516964057997),"((((((-4.34419963660485 * x[:, 1]) - (-2.67850590208815 * x[:, 0])) + 21.9916313028955) / (((x[:, 1] * 3.68361973486007) - ((-2.29722836307644 * x[:, 2]) - -7.35936722672054) ** 2.0) + -19.6228024420668)) * 7.21122333514724) + 9.33516964057997)"
204,saturated,ok,ok,0.020462,0.003491,8,8,8,8,8,0,0,64,77,51,27,(sqr(-10.6867256783706 + 3.34278770894154 * theta) - 2.99501552370877 * alpha) / (sqr(-0.331567791856066 * beta - -4.72162849162559) + -1.81859188250962 * alpha) * 2.33518758297583 + -1.27517320226655,((((((-10.6867256783706 + (3.34278770894154 * theta)) ** 2.0) + (-2.99501552370877 * alpha)) / ((((-0.331567791856066 * beta) - -4.72162849162559) ** 2.0) + (-1.81859188250962 * alpha))) * 2.33518758297583) + -1.27517320226655),"(((((-10.6867256783706 + (3.34278770894154 * x[:, 2])) ** 2.0 - (2.99501552370877 * x[:, 0])) / (((-0.331567791856066 * x[:, 1]) - -4.72162849162559) ** 2.0 + (x[:, 0] * -1.81859188250962))) * 2.33518758297583) + -1.27517320226655)"
205,saturated,ok,ok,0.012309,0.003699,8,8,8,8,8,0,0,79,93,56,25,(sqr(4.47291366531014 * theta - 14.2882586970395) + -5.34958325509942 * alpha) / (0.981338814951227 * beta + -8.94439768791583 + 0.788347704238146 * alpha) * -0.557651217019807 + -1.27519412177663,(((((((4.47291366531014 * theta) - 14.2882586970395) ** 2.0) + (-5.34958325509942 * alpha)) / (((0.981338814951227 * beta) + -8.94439768791583) + (0.788347704238146 * alpha))) * -0.557651217019807) + -1.27519412177663),"((((((4.47291366531014 * x[:, 2]) - 14.2882586970395) ** 2.0 + (-5.34958325509942 * x[:, 0])) / (((0.981338814951227 * x[:, 1]) + -8.94439768791583) + (x[:, 0] * 0.788347704238146))) * -0.557651217019807) + -1.27519412177663)"
206,saturated,ok,ok,0.020113,0.005394,7,6,7,6,7,-1,-1,59,70,43,19,-5.25161115614616 * alpha / (-1.313567927411 * beta + 8.11514431295906 + sqr(-2.37086398337561 * theta - -7.61473879208011)) * 3.16305139951556 + 6.13583204179942,(((alpha / (((-1.313567927411 * beta) + 8.11514431295906) + (((-2.37086398337561 * theta) - -7.61473879208011) ** 2.0))) * -16.611116017159638) + 6.13583204179942),"(((x[:, 0] / (((-1.313567927411 * x[:, 1]) + 8.11514431295906) + ((-2.37086398337561 * x[:, 2]) - -7.61473879208011) ** 2.0)) * -16.611116017159638) + 6.13583204179942)"
207,saturated,ok,ok,0.012431,0.001931,6,6,6,6,6,0,0,69,81,47,19,(sqr(14.7667112270246 + 0.667255981572079 * beta + -5.32623850067809 * theta) + -15.8291724582645 * alpha) * 0.0970560807869381 + 0.697153805540591,((((((14.7667112270246 + (0.667255981572079 * beta)) + (-5.32623850067809 * theta)) ** 2.0) + (-15.8291724582645 * alpha)) * 0.0970560807869381) + 0.697153805540591),"(((((14.7667112270246 + (0.667255981572079 * x[:, 1])) + (-5.32623850067809 * x[:, 2])) ** 2.0 + (-15.8291724582645 * x[:, 0])) * 9.70560807869381e-2) + 0.697153805540591)"
208,saturated,ok,ok,0.018297,0.002397,5,5,5,5,5,0,0,41,50,35,19,sqr(5.98754969679664 * theta - -0.875156761431562 * alpha - cube(0.56989340080649 * theta)) * -0.0626305471765353 + 11.5314704989775,((((((5.98754969679664 * theta) + (0.875156761431562 * alpha)) - ((0.56989340080649 * theta) ** 3.0)) ** 2.0) * -0.0626305471765353) + 11.5314704989775),"(((((5.98754969679664 * x[:, 2]) - (-0.875156761431562 * x[:, 0])) - (x[:, 2] * 0.56989340080649) ** 3.0) ** 2.0 * -6.26305471765353e-2) + 11.5314704989775)"
209,saturated,ok,ok,0.010140,0.001818,5,5,5,5,5,0,0,35,43,30,15,(sqr(-4.24523845347001 * theta - -13.4498100082541) + -9.48016001981563 * alpha) * 0.152571089483852 + 0.51664553381625,((((((-4.24523845347001 * theta) - -13.4498100082541) ** 2.0) + (-9.48016001981563 * alpha)) * 0.152571089483852) + 0.51664553381625),"(((((-4.24523845347001 * x[:, 2]) - -13.4498100082541) ** 2.0 + (-9.48016001981563 * x[:, 0])) * 0.152571089483852) + 0.51664553381625)"
210,saturated,ok,ok,0.010038,0.001187,4,4,4,4,4,0,0,26,32,23,11,sqr(-5.62561818890949 * theta - -17.9073216201055) * 0.0985576118699654 + -4.31913325349332,(((((-5.62561818890949 * theta) - -17.9073216201055) ** 2.0) * 0.0985576118699654) + -4.31913325349332),"((((-5.62561818890949 * x[:, 2]) - -17.9073216201055) ** 2.0 * 9.85576118699654e-2) + -4.31913325349332)"
211,saturated,ok,ok,0.009938,0.001789,4,4,4,4,4,0,0,27,33,22,11,(2.1883524873337 * beta + 8.64825692949882 * alpha) * -0.296336190103404 + 9.36684307610468,((((2.1883524873337 * beta) + (8.64825692949882 * alpha)) * -0.296336190103404) + 9.36684307610468),"((((2.1883524873337 * x[:, 1]) + (8.64825692949882 * x[:, 0])) * -0.296336190103404) + 9.36684307610468)"
212,saturated,ok,ok,0.018481,0.003000,3,2,3,2,3,-1,-1,14,17,12,6,sqrt(2.83729589628565 * alpha) * -4.79409154068282 + 13.4844122037685,((sqrt(alpha) * -8.07529947712918) + 13.4844122037685),"((np.sqrt(x[:, 0]) * -8.07529947712918) + 13.4844122037685)"
213,saturated,ok,ok,0.020215,0.002654,3,2,3,2,3,-1,-1,21,25,15,5,1.57834142916873 * alpha * -1.5396202566622 + 7.00960957764326,((alpha * -2.4300464362773435) + 7.00960957764326),"((x[:, 0] * -2.4300464362773435) + 7.00960957764326)"
214,saturated,ok,ok,0.028618,0.525225,19,19,19,19,19,0,0,467,494,165,73,(-17.719714795337 * beta + -9.06602981946859 * theta) * (sqr(0.556882695115843 * theta) - (0.13834789614846 * alpha - 2.92960474215187 + 1.93296868491103 * theta)) * ((sqr(-0.000255488926556641 * theta) - -0.10123671737712 * alpha) / (32.0541080908028 - 16.187833894925 * theta) - (6.92287852678027 * alpha - (sqr(-1.49155190269228 * theta) - (5.48549133123841 * beta - -7.58015056943022 * theta)))) / (0.137511865326372 * beta + sqr(0.0157888845756549 * alpha + -3.08191705459234)) * 0.0345801962833141 + 1.34039879086173,((((((((-0.000255488926556641 * theta) ** 2.0) + (0.10123671737712 * alpha)) / (32.0541080908028 + (-16.187833894925 * theta))) + ((-6.92287852678027 * alpha) + ((((-1.49155190269228 * theta) ** 2.0) + (-5.48549133123841 * beta)) + (-7.58015056943022 * theta)))) * ((((-17.719714795337 * beta) + (-9.06602981946859 * theta)) * ((((0.556882695115843 * theta) ** 2.0) + (-0.13834789614846 * alpha)) + (2.92960474215187 + (-1.93296868491103 * theta)))) / ((0.137511865326372 * beta) + (((0.0157888845756549 * alpha) + -3.08191705459234) ** 2.0)))) * 0.0345801962833141) + 1.34039879086173),"(((((((-17.719714795337 * x[:, 1]) + (-9.06602981946859 * x[:, 2])) * ((x[:, 2] * 0.556882695115843) ** 2.0 - (((0.13834789614846 * x[:, 0]) - 2.92960474215187) + (x[:, 2] * 1.93296868491103)))) * ((((x[:, 2] * -2.55488926556641e-4) ** 2.0 - (x[:, 0] * -0.10123671737712)) / (32.0541080908028 - (x[:, 2] * 16.187833894925))) - ((x[:, 0] * 6.92287852678027) - ((x[:, 2] * -1.49155190269228) ** 2.0 - ((x[:, 1] * 5.48549133123841) - (x[:, 2] * -7.58015056943022)))))) / ((x[:, 1] * 0.137511865326372) + ((x[:, 0] * 1.57888845756549e-2) + -3.08191705459234) ** 2.0)) * 3.45801962833141e-2) + 1.34039879086173)"
215,saturated,ok,ok,0.028021,0.516663,18,18,18,17,18,0,-1,459,485,159,65,(-18.562134710855 * beta + -7.03590081773203 * theta) * (sqr(0.555510280445925 * theta) - (0.142417221624775 * alpha - 2.92897471512905 + 1.92344245918537 * theta)) * ((sqr(-0.000225300151812646 * theta) - -0.0884551137408527 * alpha) / (32.054118347403 - 16.1877068693956 * theta) - (5.95721584748792 * alpha - (sqr(-1.50776613501991 * theta) - (3.53698012375361 * beta - -9.18450910789177 * theta)))) / (-0.00354315383476754 * beta + -2.10656397587946) * -0.00905604238545589 + 1.32730406461965,((((((((-0.000225300151812646 * theta) ** 2.0) + (0.0884551137408527 * alpha)) / (32.054118347403 + (-16.1877068693956 * theta))) + ((-5.95721584748792 * alpha) + ((((-1.50776613501991 * theta) ** 2.0) + (-3.53698012375361 * beta)) + (-9.18450910789177 * theta)))) * ((((-18.562134710855 * beta) + (-7.03590081773203 * theta)) * ((((0.555510280445925 * theta) ** 2.0) + (-0.142417221624775 * alpha)) + (2.92897471512905 + (-1.92344245918537 * theta)))) / ((-0.00354315383476754 * beta) + -2.10656397587946))) * -0.00905604238545589) + 1.32730406461965),"(((((((-18.562134710855 * x[:, 1]) + (-7.03590081773203 * x[:, 2])) * ((x[:, 2] * 0.555510280445925) ** 2.0 - (((0.142417221624775 * x[:, 0]) - 2.92897471512905) + (x[:, 2] * 1.92344245918537)))) * ((((x[:, 2] * -2.25300151812646e-4) ** 2.0 - (x[:, 0] * -8.84551137408527e-2)) / (32.054118347403 - (x[:, 2] * 16.1877068693956))) - ((x[:, 0] * 5.95721584748792) - ((x[:, 2] * -1.50776613501991) ** 2.0 - ((x[:, 1] * 3.53698012375361) - (x[:, 2] * -9.18450910789177)))))) / (x[:, 1] + 594.5448812322504)) * 2.555926953154728) + 1.32730406461965)"
216,saturated,ok,ok,0.037141,0.573074,16,14,16,14,16,-2,-2,284,304,107,51,(sqr(3.97294796579134 - 1.98482774713988 * alpha) / (-3.93859521647373 * beta - -11.835495351213 * theta) - (-16.5223538725321 + (0.166727788923501 * alpha + -0.766464577260664 * beta) - -10.3121757825824 * theta - (sqr(1.8269066705117 * theta) - (-0.734641006961869 * beta - -10.2201016790455 * theta)))) / (-0.22853610392781 * beta + sqr(0.076947399252807 * alpha + -1.50198956486827)) * 0.77378057415362 + 5.25665967642643,((((((1.8269066705117 * theta) ** 2.0) + ((((((3.97294796579134 + (-1.98482774713988 * alpha)) ** 2.0) / ((-3.93859521647373 * beta) + (11.835495351213 * theta))) - -16.5223538725321) + (-0.166727788923501 * alpha)) + ((theta * -20.5322774616279) + (beta * 1.501105584222533)))) / ((-0.22853610392781 * beta) + (((0.076947399252807 * alpha) + -1.50198956486827) ** 2.0))) * 0.77378057415362) + 5.25665967642643),"(((((((3.97294796579134 - (1.98482774713988 * x[:, 0])) ** 2.0 / ((-3.93859521647373 * x[:, 1]) - (x[:, 2] * -11.835495351213))) - -16.5223538725321) + (((x[:, 2] * 1.8269066705117) ** 2.0 + (x[:, 2] * -20.5322774616279)) + ((x[:, 0] * -0.166727788923501) + (x[:, 1] * 1.501105584222533)))) / ((x[:, 1] * -0.22853610392781) + ((x[:, 0] * 7.6947399252807e-2) + -1.50198956486827) ** 2.0)) * 0.77378057415362) + 5.25665967642643)"
217,saturated,ok,ok,0.031792,0.525547,15,15,15,15,15,0,0,884,912,192,57,(sqr(9.03780471567477 - 2.86836281495339 * alpha) / (-2.37972408576001 * beta - -10.7471198558889 * theta) - (-15.1251850903783 + 0.553463717602911 * alpha + cube(-0.0282906014276532 * alpha) - (sqr(1.27684498271656 * theta) - (0.124162052769895 * beta - -9.97785441728588 * theta)))) / (-0.117416307006793 * beta + sqr(0.0845733499724933 * alpha + -1.2103809053645)) * 0.91941556688363 + -0.373703866545039,(((((((9.03780471567477 + (-2.86836281495339 * alpha)) ** 2.0) / ((-2.37972408576001 * beta) + (10.7471198558889 * theta))) - (((-15.1251850903783 + (0.553463717602911 * alpha)) + ((-0.0282906014276532 * alpha) ** 3.0)) - ((((1.27684498271656 * theta) ** 2.0) + (-0.124162052769895 * beta)) + (-9.97785441728588 * theta)))) / ((-0.117416307006793 * beta) + (((0.0845733499724933 * alpha) + -1.2103809053645) ** 2.0))) * 0.91941556688363) + -0.373703866545039),"((((((9.03780471567477 - (2.86836281495339 * x[:, 0])) ** 2.0 / ((-2.37972408576001 * x[:, 1]) - (-10.7471198558889 * x[:, 2]))) - (((-15.1251850903783 + (x[:, 0] * 0.553463717602911)) + (x[:, 0] * -2.82906014276532e-2) ** 3.0) - ((x[:, 2] * 1.27684498271656) ** 2.0 - ((x[:, 1] * 0.124162052769895) - (x[:, 2] * -9.97785441728588))))) / ((x[:, 1] * -0.117416307006793) + ((x[:, 0] * 8.45733499724933e-2) + -1.2103809053645) ** 2.0)) * 0.91941556688363) + -0.373703866545039)"
218,saturated,ok,ok,0.022123,0.404888,12,12,12,12,12,0,0,105,124,79,43,(-2.28522092619835 * alpha - (3.22806394128157 * alpha - sqr(-14.2194155230045 - -4.48656386592205 * theta)) / (-0.740631706575628 * beta + sqr(-3.6734674690815 - -0.33451615473277 * alpha))) / (-0.568617532516474 * beta + sqr(-1.96092515846356 - 0.0338063641452573 * alpha)) * 1.76028975970453 + 2.45726858656881,(((((-2.28522092619835 * alpha) - (((3.22806394128157 * alpha) - ((-14.2194155230045 + (4.48656386592205 * theta)) ** 2.0)) / ((-0.740631706575628 * beta) + ((-3.6734674690815 + (0.33451615473277 * alpha)) ** 2.0)))) / ((-0.568617532516474 * beta) + ((-1.96092515846356 + (-0.0338063641452573 * alpha)) ** 2.0))) * 1.76028975970453) + 2.45726858656881),"(((((-2.28522092619835 * x[:, 0]) - (((x[:, 0] * 3.22806394128157) - (-14.2194155230045 - (-4.48656386592205 * x[:, 2])) ** 2.0) / ((-0.740631706575628 * x[:, 1]) + (-3.6734674690815 - (x[:, 0] * -0.33451615473277)) ** 2.0))) / ((x[:, 1] * -0.568617532516474) + (-1.96092515846356 - (x[:, 0] * 3.38063641452573e-2)) ** 2.0)) * 1.76028975970453) + 2.45726858656881)"
219,saturated,ok,ok,0.023458,0.430075,12,12,12,11,12,0,-1,131,152,89,37,((0.757735602667351 - 0.223437487333539 * alpha) / (32.0629571179828 - 16.1901349528072 * theta) - (sqr(-14.6237371441033 - -4.66035579617445 * theta) - 10.0928515298313 * alpha)) / (-0.743369819316175 * beta + sqr(0.0813056550168458 * alpha + -2.50611077723214)) * -0.374415036513077 + 0.326600658410496,((((((0.757735602667351 + (-0.223437487333539 * alpha)) / (32.0629571179828 + (-16.1901349528072 * theta))) - (((-14.6237371441033 + (4.66035579617445 * theta)) ** 2.0) + (-10.0928515298313 * alpha))) / ((-0.743369819316175 * beta) + (((0.0813056550168458 * alpha) + -2.50611077723214) ** 2.0))) * -0.374415036513077) + 0.326600658410496),"((((((3.391264427961598 - x[:, 0]) * (-1.3800841560915914e-2 / (x[:, 2] + -1.980400855918957))) - ((-14.6237371441033 - (x[:, 2] * -4.66035579617445)) ** 2.0 - (x[:, 0] * 10.0928515298313))) / ((-0.743369819316175 * x[:, 1]) + ((x[:, 0] * 8.13056550168458e-2) + -2.50611077723214) ** 2.0)) * -0.374415036513077) + 0.326600658410496)"
220,saturated,ok,ok,0.028658,0.437852,11,11,11,11,11,0,0,348,369,119,41,(-0.81616032658154 * alpha - (-9.87610490655227 + cube(-0.411740874567861 * alpha) - (sqr(-1.73289568359924 * theta) - (-2.47959347759161 * beta - -18.8543764489094 * theta)))) / (-0.286061160227552 * beta + sqr(0.0961840428945273 * alpha + -1.67776664487506)) * 1.06893002406661 + 8.62866030909711,(((((-0.81616032658154 * alpha) - ((-9.87610490655227 + ((-0.411740874567861 * alpha) ** 3.0)) - ((((-1.73289568359924 * theta) ** 2.0) + (2.47959347759161 * beta)) + (-18.8543764489094 * theta)))) / ((-0.286061160227552 * beta) + (((0.0961840428945273 * alpha) + -1.67776664487506) ** 2.0))) * 1.06893002406661) + 8.62866030909711),"(((((-0.81616032658154 * x[:, 0]) - ((-9.87610490655227 + (x[:, 0] * -0.411740874567861) ** 3.0) - ((-1.73289568359924 * x[:, 2]) ** 2.0 - ((-2.47959347759161 * x[:, 1]) - (x[:, 2] * -18.8543764489094))))) / ((x[:, 1] * -0.286061160227552) + ((x[:, 0] * 9.61840428945273e-2) + -1.67776664487506) ** 2.0)) * 1.06893002406661) + 8.62866030909711)"
221,saturated,ok,ok,0.021557,0.392915,10,10,10,10,10,0,0,94,110,67,35,(-1.07454033685457 * alpha - (sqr(-17.0614379462255 - -5.6550894885235 * theta) - 11.7432694730112 * theta) * -0.132980194608142 * beta) / (-0.266847991561554 * beta + sqr(-2.90202564240548 - -0.285643421854196 * alpha)) * 0.91891694084876 + 0.872834028940321,(((((-1.07454033685457 * alpha) - (((((-17.0614379462255 + (5.6550894885235 * theta)) ** 2.0) + (-11.7432694730112 * theta)) * -0.132980194608142) * beta)) / ((-0.266847991561554 * beta) + ((-2.90202564240548 + (0.285643421854196 * alpha)) ** 2.0))) * 0.91891694084876) + 0.872834028940321),"(((((-1.07454033685457 * x[:, 0]) - ((((-17.0614379462255 - (-5.6550894885235 * x[:, 2])) ** 2.0 - (x[:, 2] * 11.7432694730112)) * -0.132980194608142) * x[:, 1])) / ((x[:, 1] * -0.266847991561554) + (-2.90202564240548 - (x[:, 0] * -0.285643421854196)) ** 2.0)) * 0.91891694084876) + 0.872834028940321)"
222,saturated,ok,ok,0.022913,0.459512,10,10,10,10,10,0,0,109,126,72,33,(0.42189995754334 * alpha - (sqr(-17.0129147056548 - -5.63697284449218 * theta) - 11.6956902625501 * theta) * 0.0566759034998035 * beta) / (0.0959440982674386 * beta + -2.79871988350818 - -0.410276234880863 * alpha) * 0.803993963737847 + 0.775103620820746,(((((0.42189995754334 * alpha) - (((((-17.0129147056548 + (5.63697284449218 * theta)) ** 2.0) + (-11.6956902625501 * theta)) * 0.0566759034998035) * beta)) / (((0.0959440982674386 * beta) + -2.79871988350818) + (0.410276234880863 * alpha))) * 0.803993963737847) + 0.775103620820746),"(((((0.42189995754334 * x[:, 0]) - ((((-17.0129147056548 - (-5.63697284449218 * x[:, 2])) ** 2.0 - (x[:, 2] * 11.6956902625501)) * 5.66759034998035e-2) * x[:, 1])) / (((x[:, 1] * 9.59440982674386e-2) + -2.79871988350818) - (x[:, 0] * -0.410276234880863))) * 0.803993963737847) + 0.775103620820746)"
223,saturated,ok,ok,0.021230,0.385657,9,9,9,8,9,0,-1,77,91,58,29,(2.09700994329354 * alpha - (sqr(2.07971527854665 * theta) - sqr(-16.2359980215171 - -5.7995629133949 * theta)) * -0.464599104114677 * beta) / (2.25476866447823 * alpha - 13.3289336777403) * 0.562065765249415 + 1.16845920208421,(((((2.09700994329354 * alpha) - (((((2.07971527854665 * theta) ** 2.0) - ((-16.2359980215171 + (5.7995629133949 * theta)) ** 2.0)) * -0.464599104114677) * beta)) / ((2.25476866447823 * alpha) - 13.3289336777403)) * 0.562065765249415) + 1.16845920208421),"(((((2.09700994329354 * x[:, 0]) - ((((2.07971527854665 * x[:, 2]) ** 2.0 - (-16.2359980215171 - (x[:, 2] * -5.7995629133949)) ** 2.0) * -0.464599104114677) * x[:, 1])) / (x[:, 0] + -5.911441775701949)) * 0.2492786839307442) + 1.16845920208421)"
224,saturated,ok,ok,0.022120,0.015285,9,8,9,8,9,-1,-1,104,116,56,29,(sqr(-0.17398457706456 * alpha - 10.7820537943898 + 3.53512238686246 * theta) - 4.65352433330318 * alpha) * 0.00218230762741659 * beta * (2.08602866920008 * beta - -12.3258163938653 * alpha) * 1.00000091263704 + -0.140069433210098,(((((((-0.17398457706456 * alpha) - 10.7820537943898) + (3.53512238686246 * theta)) ** 2.0) + (-4.65352433330318 * alpha)) * (((2.08602866920008 * beta) + (12.3258163938653 * alpha)) * (beta * 0.0021823096190713635))) + -0.140069433210098),"(((((((-0.17398457706456 * x[:, 0]) - 10.7820537943898) + (3.53512238686246 * x[:, 2])) ** 2.0 - (x[:, 0] * 4.65352433330318)) * (x[:, 1] * ((x[:, 1] * 2.08602866920008) - (x[:, 0] * -12.3258163938653)))) * 2.1823096190713635e-3) + -0.140069433210098)"
225,saturated,ok,ok,0.022688,0.176559,8,7,8,7,8,-1,-1,106,118,55,25,(sqr(-16.9836438958877 - -5.29419501530906 * theta) - 10.1828984739128 * alpha) * (0.176094788391611 * alpha + 0.0260981481481824 * beta) * 0.0691938291543007 * beta * 0.99985240934213 + -0.237603248932168,((((((-16.9836438958877 + (5.29419501530906 * theta)) ** 2.0) + (-10.1828984739128 * alpha)) * ((0.176094788391611 * alpha) + (0.0260981481481824 * beta))) * (beta * 0.06918361679153527)) + -0.237603248932168),"(((x[:, 1] * (((-16.9836438958877 - (-5.29419501530906 * x[:, 2])) ** 2.0 - (10.1828984739128 * x[:, 0])) * ((x[:, 0] * 0.176094788391611) + (x[:, 1] * 2.60981481481824e-2)))) * 6.918361679153527e-2) + -0.237603248932168)"
226,saturated,ok,ok,0.020491,0.310829,7,7,7,7,7,0,0,68,80,48,23,(sqr(-15.4955001614267 - -4.85663694766805 * theta) - 11.3687566261466 * alpha) * (0.0102863296611645 * alpha + 0.0329168270880955 * beta) * 0.999541423654968 + 0.346485673769806,((((((-15.4955001614267 + (4.85663694766805 * theta)) ** 2.0) + (-11.3687566261466 * alpha)) * ((0.0102863296611645 * alpha) + (0.0329168270880955 * beta))) * 0.999541423654968) + 0.346485673769806),"(((((-15.4955001614267 - (-4.85663694766805 * x[:, 2])) ** 2.0 - (11.3687566261466 * x[:, 0])) * ((x[:, 0] * 1.02863296611645e-2) + (3.29168270880955e-2 * x[:, 1]))) * 0.999541423654968) + 0.346485673769806)"
227,saturated,ok,ok,0.020693,0.314717,6,5,6,5,6,-1,-1,56,66,39,17,(sqr(-13.9779602276192 - -4.39118264790724 * theta) - 9.55299752189193 * alpha) * 0.0501164578860685 * beta * 0.99917556126974 + 0.195605895585622,(((((-13.9779602276192 + (4.39118264790724 * theta)) ** 2.0) + (-9.55299752189193 * alpha)) * (beta * 0.05007513993716378)) + 0.195605895585622),"(((((-13.9779602276192 - (-4.39118264790724 * x[:, 2])) ** 2.0 - (9.55299752189193 * x[:, 0])) * x[:, 1]) * 5.007513993716378e-2) + 0.195605895585622)"
228,saturated,ok,ok,0.020310,0.130221,5,5,5,5,5,0,0,66,76,43,19,sqr(sqr(-1.08626124781505 * theta) - (0.582584658511027 * alpha - -7.50078057784187 * theta)) * -0.102128914518575 + 15.0849829226634,(((((((-1.08626124781505 * theta) ** 2.0) + (-0.582584658511027 * alpha)) + (-7.50078057784187 * theta)) ** 2.0) * -0.102128914518575) + 15.0849829226634),"((((-1.08626124781505 * x[:, 2]) ** 2.0 + ((x[:, 2] * -7.50078057784187) + (x[:, 0] * -0.582584658511027))) ** 2.0 * -0.102128914518575) + 15.0849829226634)"
229,saturated,ok,ok,0.020075,0.191397,5,5,5,5,5,0,0,46,54,33,17,(sqr(-1.0994231278292 * theta) - (0.635830309754541 * alpha - -7.65903039718247 * theta)) * 2.27481817216903 + 28.1163572966621,((((((-1.0994231278292 * theta) ** 2.0) + (-0.635830309754541 * alpha)) + (-7.65903039718247 * theta)) * 2.27481817216903) + 28.1163572966621),"((((-1.0994231278292 * x[:, 2]) ** 2.0 + ((x[:, 2] * -7.65903039718247) + (x[:, 0] * -0.635830309754541))) * 2.27481817216903) + 28.1163572966621)"
230,saturated,ok,ok,0.018754,0.002359,4,4,4,4,4,0,0,30,36,25,15,sqr(sqr(-0.926947442657734 * theta) - 5.48443271258638 * theta) * -0.252845709649236 + 14.7466195465171,((((((-0.926947442657734 * theta) ** 2.0) + (-5.48443271258638 * theta)) ** 2.0) * -0.252845709649236) + 14.7466195465171),"((((-0.926947442657734 * x[:, 2]) ** 2.0 - (x[:, 2] * 5.48443271258638)) ** 2.0 * -0.252845709649236) + 14.7466195465171)"
231,saturated,ok,ok,0.011158,0.001076,4,4,4,4,4,0,0,35,42,27,11,sqr(-16.1073887099595 + 5.06016593798406 * theta) * 0.121815109611543 + -4.31913325349332,((((-16.1073887099595 + (5.06016593798406 * theta)) ** 2.0) * 0.121815109611543) + -4.31913325349332),"(((-16.1073887099595 + (5.06016593798406 * x[:, 2])) ** 2.0 * 0.121815109611543) + -4.31913325349332)"
